Area,m\u00B2,quarter section,false,647499.45884,0.0,quarter section
Area,m\u00B2,rood,false,1011.7141056,0.0,roods
Area,m\u00B2,scottish ell\u00B2,false,0.88323,0.0,square scottish ell
Area,m\u00B2,sft\u00B2,false,0.092903411613,0.0,square feet (US survey)
Area,m\u00B2,square,false,9.290304,0.0,squares (of timber)
Area,m\u00B2,township,false,9.3239571972E7,0.0,townships
Area,m\u00B2,yd\u00B2,false,0.83612736,0.0,square yards
Area,m\u00B2,yoke,false,5746.5577,0.0,yoke
Volume or Capacity,m\u00B3,barrels,false,0.158987294928,0.0,barrels (oil)
Volume or Capacity,m\u00B3,bushel,false,0.03523907016688,0.0,bushels (US)
Volume or Capacity,m\u00B3,bushel,false,0.03636872,0.0,bushels (UK)
Volume or Capacity,m\u00B3,cofee spoon,false,1.23223E-6,0.0,cofee spoon
Volume or Capacity,m\u00B3,cup,false,2.3658825E-4,0.0,cup (US)
Volume or Capacity,m\u00B3,dash,false,3.0806E-7,0.0,dash
Volume or Capacity,m\u00B3,drop,false,6.485E-8,0.0,drop
Volume or Capacity,m\u00B3,fluid dram,false,3.69669E-6,0.0,fluid dram
Volume or Capacity,m\u00B3,fluid ounce,false,2.841308E-5,0.0,fluid ounce (UK)
Volume or Capacity,m\u00B3,fluid ounce,false,2.957353E-5,0.0,fluid ounce (US)
Volume or Capacity,m\u00B3,fluid oz,false,2.84130625E-5,0.0,fluid ounces (UK)
Volume or Capacity,m\u00B3,fluid oz,false,2.95735295625E-5,0.0,fluid ounces (US)
Volume or Capacity,m\u00B3,ft\u00B3,false,0.028316846592,0.0,cubic feet
Volume or Capacity,m\u00B3,gallon,false,0.003785411784,0.0,gallons, liquid (US)
Volume or Capacity,m\u00B3,gallon,false,0.00440488377086,0.0,gallons, dry (US)
Volume or Capacity,m\u00B3,gallon,false,0.00454609,0.0,gallon (UK)
Volume or Capacity,m\u00B3,gill,false,1.182941E-4,0.0,gill (US)
Volume or Capacity,m\u00B3,gill,false,1.420654E-4,0.0,gill (UK)
Volume or Capacity,m\u00B3,inch\u00B3,false,1.6387064E-5,0.0,cubic inch
Volume or Capacity,m\u00B3,l,false,0.0010,0.0,liter
Volume or Capacity,m\u00B3,l,false,0.001000028,0.0,liter (1901-1964)
Volume or Capacity,m\u00B3,m\u00B3,false,1.0,0.0,cubic meter
Volume or Capacity,m\u00B3,m\u00B3,true,1.0,0.0,cubic meter
Volume or Capacity,m\u00B3,peck,false,0.008809768,0.0,peck
Volume or Capacity,m\u00B3,pinch,false,6.1612E-7,0.0,pinch
Volume or Capacity,m\u00B3,pint,false,4.73176473E-4,0.0,pints, liquid (US)
Volume or Capacity,m\u00B3,pint,false,5.506104713575E-4,0.0,pint, dry (US)
Volume or Capacity,m\u00B3,pint,false,5.6826125E-4,0.0,pint (UK)
Volume or Capacity,m\u00B3,quart,false,0.001101220942715,0.0,quart, dry (US)
Volume or Capacity,m\u00B3,quart,false,0.001101221,0.0,quart (US dry)
Volume or Capacity,m\u00B3,quart,false,0.0011365225,0.0,quart (UK)
Volume or Capacity,m\u00B3,quart,false,9.46352946E-4,0.0,quarts, liquid (US)
Volume or Capacity,m\u00B3,tablespoon,false,1.478677E-5,0.0,tablespoon (US)
Volume or Capacity,m\u00B3,tablespoon,false,1.848294E-5,0.0,tablespoon (UK)
Volume or Capacity,m\u00B3,teaspoon,false,4.62073E-6,0.0,teaspoon (UK)
Volume or Capacity,m\u00B3,teaspoon,false,4.92892E-6,0.0,teaspoon (US)
Volume or Capacity,m\u00B3,yd\u00B3,false,0.764554857984,0.0,cubic yard
Volume,liter,cubic centimeter(CC),false,0.0010,0.0,
Volume,liter,cubic foot,false,28.31684659,0.0,
Volume,liter,cubic inch(cui),false,0.016387064,0.0,
Volume,liter,cubic meter,false,1000.0,0.0,
Volume,liter,cubic yard,false,764.554858,0.0,
Volume,liter,cup,false,0.2365882365,0.0,
Volume,liter,dram,false,0.0036967162,0.0,
Volume,liter,drop,false,6.48524E-5,0.0,
Volume,liter,gallon(gal),false,3.785411784,0.0,
Volume,liter,gallon-UK,false,4.546092,0.0,
Volume,liter,liter,true,1.0,0.0,
Volume,liter,milliliter(ml),false,0.0010,0.0,
Volume,liter,minim-US,false,6.161152E-5,0.0,
Volume,liter,ounce(oz),false,0.02957352956,0.0,
Volume,liter,ounce-UK,false,0.028413075,0.0,
Volume,liter,pint(pt),false,0.473176473,0.0,
Volume,liter,pint-UK,false,0.568261,0.0,
Volume,liter,quart(qt),false,0.946352946,0.0,
Volume,liter,tablespoon(tbs),false,0.01478676478,0.0,
Volume,liter,teaspoon,false,0.004928921594,0.0,
#不太常用的
Acceleration,free fall(g),centimeter/sec\u00B2(cm/s\u00B2),false,0.0010197,0.0,
Acceleration,free fall(g),foot/sec\u00B2(ft/s\u00B2),false,0.0310808,0.0,
Acceleration,free fall(g),free fall(g),true,1.0,0.0,
Acceleration,free fall(g),meter/sec\u00B2(m/s\u00B2),false,0.1019716,0.0,
Acceleration,free fall(g),mile/hour second(mi/(hs)),false,0.0455853,0.0,
Acceleration,free fall(g),mile/sec\u00B2(mi/s\u00B2),false,164.10741690588,0.0,
Acceleration,free fall(g),millimeter/sec\u00B2(mm/s\u00B2),false,1.019E-4,0.0,
Amt of Substance,mole(mol),kilomole(kmole),false,1000.0,0.0,
Amt of Substance,mole(mol),micromole(\u00B5mol),false,1.0E-6,0.0,
Amt of Substance,mole(mol),millimole(mmol),false,0.0010,0.0,
Amt of Substance,mole(mol),mole(mol),true,1.0,0.0,
Angle,second('''),degree,false,3600.0,0.0,
Angle,second('''),grad(g),false,3240.0,0.0,
